anchor,mse
13222,384.992431640625
13223,443.0787658691406
13224,441.6492614746094
13225,459.1607360839844
13226,459.5141296386719
13227,461.345947265625
13228,481.8540954589844
13229,491.7169189453125
13230,475.37939453125
13231,485.2209167480469
13232,461.7019348144531
13233,435.1293029785156
13234,442.1573486328125
13235,428.2718505859375
13236,401.208984375
13237,379.6408996582031
13238,396.8181457519531
13239,426.5746154785156
13240,404.5979919433594
13241,392.523681640625
13242,411.044189453125
13243,411.11083984375
13244,444.3783874511719
13245,519.8381958007812
13246,609.460205078125
13247,614.2090454101562
13248,569.0911254882812
13249,668.6384887695312
13250,608.5213623046875
13251,541.08740234375
13252,565.6945190429688
13253,597.8790893554688
13254,578.2265625
13255,574.6965942382812
13256,566.9143676757812
13257,593.0014038085938
13258,612.5877075195312
13259,634.76416015625
13260,741.611572265625
13261,724.850341796875
13262,723.8896484375
13263,731.9657592773438
13264,690.51123046875
13265,696.3137817382812
13266,661.9866333007812
13267,709.1648559570312
13268,807.5
13269,621.4398803710938
13270,600.7041625976562
13271,624.5438842773438
13272,678.5196533203125
13273,681.5896606445312
13274,661.408203125
13275,679.511962890625
13276,653.0046997070312
13277,664.740478515625
13278,593.1567993164062
13279,568.7042236328125
13280,593.1597290039062
13281,738.1161499023438
13282,981.5691528320312
13283,1468.7301025390625
13284,1525.0750732421875
13285,1597.67919921875
13286,1583.07421875
13287,1606.4293212890625
13288,1648.6888427734375
13289,1659.2266845703125
13290,1884.32861328125
13291,2128.8994140625
13292,1963.14453125
13293,1798.48876953125
13294,1704.2796630859375
13295,1888.1224365234375
13296,2000.8828125
13297,1768.8985595703125
13298,1779.5098876953125
13299,1852.3271484375
13300,1790.677734375
13301,1696.6434326171875
13302,1789.9622802734375
13303,1820.7337646484375
13304,1812.41064453125
13305,1731.7373046875
13306,1821.0931396484375
13307,1806.8431396484375
13308,1654.8182373046875
13309,1821.8765869140625
13310,1877.6920166015625
13311,1869.3001708984375
13312,1799.1265869140625
13313,1945.75
13314,2016.0107421875
13315,1923.7015380859375
13316,1610.66796875
13317,1459.64794921875
13318,1725.5396728515625
13319,1598.0299072265625
13320,1593.1539306640625
13321,1668.1400146484375
13322,1666.3746337890625
13323,1659.3941650390625
13324,1719.0394287109375
13325,1703.0042724609375
13326,1833.8179931640625
13327,1804.7696533203125
13328,1737.2984619140625
13329,1437.4500732421875
13330,1063.4249267578125
13331,1164.1627197265625
13332,1056.20654296875
13333,1116.2288818359375
13334,1060.1383056640625
13335,1120.2672119140625
13336,1100.9217529296875
13337,1135.1121826171875
13338,1121.00537109375
13339,1159.7994384765625
13340,926.1780395507812
13341,1036.425537109375
13342,1066.97021484375
13343,1191.6182861328125
13344,1263.8916015625
13345,1530.9990234375
13346,1204.752685546875
13347,1161.7725830078125
13348,1186.4761962890625
13349,1153.79248046875
13350,959.7189331054688
13351,822.67578125
13352,810.79150390625
13353,821.214599609375
13354,824.962646484375
13355,801.7975463867188
13356,847.3919067382812
13357,960.02880859375
13358,784.5879516601562
13359,793.314453125
13360,762.2749633789062
13361,717.4998168945312
13362,716.8994140625
13363,802.785888671875
13364,878.3975219726562
13365,754.1078491210938
13366,754.3972778320312
13367,739.14111328125
13368,795.8914184570312
13369,726.612548828125
13370,760.57421875
13371,757.7710571289062
13372,779.16943359375
13373,671.1187744140625
13374,746.9270629882812
13375,739.7355346679688
13376,827.8712768554688
13377,949.1870727539062
13378,744.9662475585938
13379,681.8442993164062
13380,628.4520874023438
13381,615.9437866210938
13382,592.7169799804688
13383,535.0431518554688
13384,522.9203491210938
13385,553.0729370117188
13386,590.7723388671875
13387,574.8435668945312
13388,632.9415283203125
13389,838.1728515625
13390,631.8905639648438
13391,455.0082092285156
13392,402.2549133300781
13393,434.7453308105469
13394,448.78466796875
13395,509.2261657714844
13396,590.86767578125
13397,687.9541015625
