anchor,mse
13247,582.72509765625
13248,579.89892578125
13249,684.622802734375
13250,675.6814575195312
13251,557.5634155273438
13252,547.3340454101562
13253,535.3201293945312
13254,552.6674194335938
13255,516.9835815429688
13256,526.3569946289062
13257,612.0689086914062
13258,677.8971557617188
13259,683.2564086914062
13260,703.4303588867188
13261,696.2406616210938
13262,664.3340454101562
13263,651.874755859375
13264,666.5266723632812
13265,695.1686401367188
13266,717.125
13267,749.7473754882812
13268,897.9586791992188
13269,709.4033813476562
13270,596.9073486328125
13271,643.5382690429688
13272,667.7398071289062
13273,654.7376098632812
13274,655.7311401367188
13275,651.7097778320312
13276,688.0248413085938
13277,685.7302856445312
13278,624.1087036132812
13279,627.2625732421875
13280,591.8121948242188
13281,692.39501953125
13282,1019.3843383789062
13283,1508.1566162109375
13284,1571.9498291015625
13285,1503.0869140625
13286,1536.1221923828125
13287,1710.6741943359375
13288,1623.9620361328125
13289,1487.6763916015625
13290,1650.0
13291,2101.142333984375
13292,1830.9527587890625
13293,1617.3814697265625
13294,1513.93115234375
13295,1746.0146484375
13296,1709.90087890625
13297,1503.77294921875
13298,1532.8731689453125
13299,1554.2242431640625
13300,1587.8642578125
13301,1584.86474609375
13302,1632.0869140625
13303,1593.5321044921875
13304,1706.0538330078125
13305,1738.3310546875
13306,1900.8607177734375
13307,1898.4691162109375
13308,1612.8199462890625
13309,1837.6517333984375
13310,1813.4429931640625
13311,1895.0933837890625
13312,1734.1119384765625
13313,1975.9046630859375
13314,1955.4603271484375
13315,1996.41455078125
13316,1686.9033203125
13317,1498.8323974609375
13318,1721.02734375
13319,1583.8363037109375
13320,1501.2249755859375
13321,1481.8365478515625
13322,1537.5745849609375
13323,1600.3751220703125
13324,1539.5655517578125
13325,1618.3143310546875
13326,1693.6868896484375
13327,1604.7763671875
13328,1555.5537109375
13329,1384.71630859375
13330,1016.4788208007812
13331,1181.6358642578125
13332,1174.5374755859375
13333,1193.1678466796875
13334,1233.9410400390625
13335,1094.8985595703125
13336,1236.4190673828125
13337,1119.0638427734375
13338,863.8837280273438
13339,1438.7034912109375
13340,1159.70654296875
13341,1180.8406982421875
13342,1267.5013427734375
13343,1513.7967529296875
13344,1281.328369140625
13345,1240.757568359375
13346,1121.33984375
13347,936.123046875
13348,1126.5966796875
13349,1282.3994140625
13350,1249.58154296875
13351,1024.3787841796875
13352,1007.3401489257812
13353,992.057861328125
13354,948.5851440429688
13355,902.3211059570312
13356,848.0154418945312
13357,1021.5076293945312
13358,727.4833374023438
13359,702.9447631835938
13360,712.2100219726562
13361,696.3919067382812
13362,720.4812622070312
13363,798.9180297851562
13364,871.881591796875
13365,736.5657348632812
13366,693.9568481445312
13367,660.5443725585938
13368,694.8019409179688
13369,673.0972290039062
13370,741.31689453125
13371,722.2594604492188
13372,827.4622192382812
13373,724.0204467773438
13374,748.2267456054688
13375,751.076904296875
13376,747.9876098632812
13377,774.5131225585938
13378,724.8108520507812
13379,578.09814453125
13380,596.35400390625
13381,743.66796875
13382,584.2382202148438
13383,552.7982177734375
13384,525.1300659179688
13385,562.8363647460938
13386,685.8161010742188
13387,574.1389770507812
13388,481.7803955078125
13389,775.7474975585938
13390,513.8052368164062
13391,879.4279174804688
13392,957.5033569335938
13393,719.9708862304688
13394,610.3598022460938
13395,732.2913208007812
13396,594.83837890625
13397,674.8471069335938
13398,758.5696411132812
13399,340.4639587402344
13400,489.2429504394531
13401,492.7611389160156
13402,422.8174743652344
13403,368.3172607421875
13404,240.2091522216797
13405,200.2030792236328
13406,232.55572509765625
13407,239.7637939453125
13408,273.3169250488281
13409,168.4874267578125
13410,178.31053161621094
13411,177.60826110839844
13412,116.96478271484375
13413,88.14105987548828
13414,86.3754653930664
13415,86.7684097290039
13416,104.0007095336914
13417,108.76175689697266
13418,117.48947143554688
13419,121.84628295898438
13420,104.9124755859375
13421,115.00594329833984
13422,96.61225128173828
13423,115.5068588256836
13424,119.89167022705078
13425,113.32657623291016
13426,117.1792984008789
13427,124.34407806396484
13428,133.4853515625
13429,143.7720184326172
13430,140.53114318847656
13431,143.88746643066406
13432,143.0656280517578
13433,146.16966247558594
13434,144.8616943359375
13435,154.53517150878906
13436,165.5699920654297
13437,158.3265380859375
13438,152.6606903076172
13439,175.7040252685547
13440,171.6414031982422
13441,171.9276885986328
13442,179.9801788330078
13443,197.2552947998047
13444,212.15234375
13445,276.4617004394531
13446,321.267333984375
13447,345.0140686035156
13448,352.6689453125
13449,397.4677429199219
13450,382.8760986328125
13451,332.40216064453125
13452,246.02931213378906
13453,227.83154296875
13454,278.4732666015625
13455,264.4799499511719
13456,235.35704040527344
13457,244.80029296875
13458,276.7699279785156
13459,280.0914306640625
13460,316.0910339355469
13461,306.8515930175781
13462,329.9556579589844
13463,314.7319030761719
13464,238.46958923339844
13465,243.2915496826172
13466,290.5365295410156
13467,263.4035949707031
13468,257.01458740234375
13469,290.5173645019531
13470,310.71990966796875
13471,205.2711181640625
13472,213.7247314453125
13473,223.2242889404297
13474,270.7353820800781
13475,193.59539794921875
13476,184.7564239501953
13477,187.9039306640625
13478,191.9224853515625
13479,184.0987091064453
13480,179.7104949951172
13481,260.98828125
13482,241.86473083496094
13483,277.3166198730469
13484,292.3956604003906
13485,272.0425720214844
13486,352.5071716308594
13487,278.3995056152344
13488,273.3532409667969
13489,276.690185546875
13490,256.4241943359375
13491,238.0833282470703
13492,196.6819305419922
13493,156.6226043701172
13494,146.88026428222656
13495,139.7561492919922
13496,138.1334686279297
13497,133.83326721191406
